WeekOfMonth,WeekOfMonthClaimed,Age,FraudFound_P,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Month,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy
4,4,31,0,3453,8,400,2,1994,4,5,6,1,0,4,1,1,1,4,1,5,4,3,0,5,4,1,0,1,0,0,0,1
4,1,42,0,3454,10,400,4,1994,4,5,2,1,2,5,1,1,0,0,0,5,4,3,2,6,5,1,0,1,2,0,0,1
1,1,36,0,3455,6,400,4,1994,1,2,13,1,4,1,1,1,0,2,1,1,4,3,3,6,5,1,0,1,3,0,0,2
1,1,32,0,3456,2,400,3,1994,1,3,17,1,3,1,1,0,0,2,1,1,4,3,1,5,4,1,0,1,3,0,0,2
2,4,29,1,3457,4,400,1,1994,4,6,9,0,1,4,1,0,0,0,0,1,4,3,1,6,4,1,0,1,0,0,0,1
3,4,49,0,3458,16,400,2,1994,0,3,3,1,4,0,1,1,0,2,1,5,4,3,2,4,6,1,0,1,2,0,0,2
3,4,41,0,3459,1,400,3,1994,0,3,17,1,4,0,1,1,1,0,0,1,4,3,1,6,5,1,0,1,1,1,0,1
4,4,46,0,3460,4,400,4,1994,0,0,6,1,1,0,1,1,0,2,1,1,4,3,1,7,6,1,0,1,1,0,0,2
2,2,21,1,3461,10,400,1,1994,4,6,9,1,0,4,1,0,0,0,0,2,4,3,1,4,3,1,0,1,0,0,0,1
4,4,51,0,3462,16,400,3,1994,0,0,13,1,0,0,1,1,0,2,1,1,4,3,1,7,6,1,0,1,1,0,0,2
2,2,28,1,3463,9,400,4,1994,4,6,9,1,4,4,1,1,0,1,0,2,4,3,2,6,4,1,0,1,0,0,0,0
2,2,36,0,3464,11,400,4,1994,1,6,17,1,0,1,1,0,0,2,1,1,4,3,0,6,5,1,0,1,0,0,0,2
2,3,58,0,3465,15,400,3,1994,1,5,13,0,1,1,1,1,1,0,0,2,4,3,0,7,7,1,0,1,1,0,0,1
4,1,31,0,3466,3,400,2,1994,1,5,9,1,3,2,1,0,0,2,1,2,4,3,3,6,4,1,0,1,0,3,1,2
3,4,71,0,3467,12,400,3,1994,1,0,17,0,1,1,1,1,1,1,0,1,4,3,0,7,8,1,0,1,1,0,0,0
1,1,37,0,3468,4,400,4,1994,10,2,9,1,3,10,0,1,0,2,1,1,4,3,3,5,5,1,0,1,3,0,0,2
1,2,35,0,3469,3,500,3,1994,8,4,6,1,3,8,0,1,0,0,0,1,4,3,2,6,4,1,0,1,3,2,0,1
4,4,37,0,3470,14,400,1,1994,2,0,6,1,0,2,1,0,0,0,0,1,4,3,0,5,5,1,0,1,0,0,0,1
3,4,40,0,3471,1,400,3,1994,2,0,13,1,2,2,0,0,0,2,1,2,2,2,0,2,5,1,0,1,0,0,0,2
3,3,80,0,3472,10,400,3,1994,1,0,17,0,4,1,1,1,0,1,0,0,4,3,1,6,8,1,0,1,0,0,0,0
3,3,37,0,3473,15,700,3,1994,1,0,13,1,0,1,1,1,0,1,0,0,4,3,0,6,5,1,0,1,2,0,0,0
1,1,18,0,3474,14,400,2,1994,6,2,0,1,0,5,1,0,0,0,0,1,4,3,2,2,2,1,0,1,1,0,0,1
1,3,27,0,3475,13,400,2,1994,2,4,2,1,4,2,1,0,0,6,2,5,4,3,2,6,4,1,0,1,1,0,0,0
2,2,39,0,3476,13,400,2,1994,3,4,13,1,2,3,1,1,0,0,0,0,4,3,0,6,5,1,0,1,3,0,0,1
2,3,52,0,3477,3,400,2,1994,4,6,5,1,1,4,1,1,1,0,0,2,4,3,0,7,6,1,0,1,0,0,0,1
3,3,28,0,3478,16,400,4,1994,3,4,6,1,0,3,1,0,0,1,0,0,4,3,2,5,4,1,0,1,3,0,0,0
2,2,28,0,3479,9,400,3,1994,3,6,6,1,1,3,1,0,1,0,0,1,4,3,1,5,4,1,0,1,3,0,0,1
2,3,54,0,3480,13,400,3,1994,6,3,6,1,0,5,1,0,0,1,0,1,4,3,0,7,6,1,0,1,3,0,0,0
5,3,27,0,3481,9,400,4,1994,4,5,13,1,0,5,0,0,0,0,0,0,4,3,3,4,4,1,0,1,0,0,0,1
4,1,49,0,3482,13,400,1,1994,7,5,9,1,4,8,1,1,1,1,0,2,4,3,2,7,6,1,0,1,2,0,0,0
2,2,34,0,3483,1,400,2,1994,4,0,13,1,4,4,1,1,1,1,0,1,4,3,1,5,4,1,0,1,2,0,0,0
4,3,32,0,3484,15,400,3,1994,8,4,2,1,0,0,1,1,0,0,0,1,4,3,3,6,4,1,0,1,2,0,0,1
3,5,30,0,3485,14,400,3,1994,10,6,9,1,0,10,1,1,0,2,1,2,4,3,1,6,4,1,0,1,2,0,0,2
4,5,38,0,3486,2,400,3,1994,11,5,13,1,2,5,1,1,0,2,1,2,4,3,3,6,5,1,0,1,3,0,2,2
4,1,52,0,3487,11,400,3,1994,11,5,2,1,0,0,1,1,0,1,0,2,4,3,1,7,6,1,0,1,0,3,1,0
4,1,64,0,3488,10,400,1,1994,11,3,9,1,6,0,1,1,1,0,0,1,4,3,1,7,7,1,0,1,3,0,0,1
2,2,20,0,3489,7,400,2,1994,1,4,2,1,4,1,1,0,0,0,0,1,4,3,1,3,2,1,0,1,3,0,0,1
4,4,26,0,3490,7,400,1,1994,6,0,17,1,0,5,1,1,0,0,0,1,4,3,2,5,4,1,0,1,3,0,0,1
4,5,27,0,3491,10,400,3,1994,5,5,13,1,3,7,1,0,0,0,0,2,4,3,1,5,4,1,0,1,2,0,0,1
3,1,37,0,3492,4,400,4,1994,5,4,13,1,3,7,1,1,0,0,0,2,4,3,3,6,5,1,0,1,3,0,0,1
2,3,48,1,3493,16,400,3,1994,4,0,6,1,0,4,1,1,0,1,0,0,4,3,0,7,6,1,0,1,0,0,0,0
2,2,57,0,3494,16,400,4,1994,6,4,6,1,4,5,1,1,0,1,0,1,4,3,0,7,7,0,0,1,1,0,0,0
3,3,34,0,3495,7,400,1,1994,2,1,9,0,4,2,1,1,0,2,1,1,4,3,1,6,4,1,0,1,1,0,0,2
4,1,49,0,3496,2,400,3,1994,1,6,17,1,2,2,1,1,1,0,0,1,4,3,0,5,6,1,0,1,3,0,0,1
2,4,28,0,3497,12,400,2,1994,4,3,17,1,3,5,1,1,0,0,0,5,4,3,2,6,4,1,0,1,1,0,0,1
1,2,26,0,3498,10,400,4,1994,4,2,9,1,0,4,1,1,0,0,0,2,4,3,3,6,4,1,0,1,0,0,0,1
1,2,50,0,3499,13,400,3,1994,6,4,9,1,1,5,1,1,1,6,2,5,4,3,1,7,6,1,0,1,2,0,0,0
4,3,60,0,3500,16,400,2,1994,5,5,5,1,3,5,1,1,1,1,0,2,4,3,2,7,7,1,0,1,1,0,0,0
1,3,31,0,3501,2,400,1,1994,5,5,17,1,1,6,1,1,0,0,0,1,4,3,2,5,4,1,0,1,0,0,0,1
2,2,35,1,3502,2,400,4,1994,4,0,0,0,2,4,1,1,0,1,0,5,4,3,2,6,4,1,0,1,0,0,0,0
4,1,54,0,3503,16,400,1,1994,6,0,13,1,4,6,1,1,1,1,0,1,4,3,0,6,6,1,0,1,3,0,0,0
1,1,54,0,3504,3,400,1,1994,9,1,17,1,2,9,0,1,0,0,0,1,4,3,1,3,6,1,0,1,0,0,0,1
1,1,60,0,3505,3,400,4,1994,9,6,13,1,0,9,1,1,1,1,0,1,4,3,2,7,7,1,0,1,2,0,0,0
3,3,38,0,3506,4,400,4,1994,9,1,2,1,3,9,0,0,0,0,0,2,4,3,2,6,5,1,0,1,0,0,0,1
3,3,28,0,3507,13,400,4,1994,9,4,9,1,0,9,0,1,0,0,0,1,4,3,0,4,4,1,0,1,1,0,0,1
4,1,26,0,3508,8,400,3,1994,2,2,15,0,0,3,1,1,0,0,0,2,4,3,2,5,4,1,0,1,0,3,1,1
1,1,25,0,3509,5,400,3,1994,3,2,17,1,2,3,0,0,0,0,0,5,4,3,2,4,3,1,0,1,0,0,0,1
3,4,50,0,3510,1,400,3,1994,6,5,17,0,1,5,1,1,1,1,0,1,4,3,1,7,6,0,0,1,0,0,0,0
3,3,29,0,3511,4,400,3,1994,6,4,2,1,1,5,1,0,0,2,1,2,4,3,1,6,4,1,0,1,2,0,0,2
2,2,34,0,3512,16,400,1,1994,7,0,13,0,1,7,1,1,1,1,0,0,4,3,2,2,4,1,0,1,3,0,0,0
5,4,60,0,3513,6,400,3,1994,8,4,6,1,1,9,1,1,0,1,0,2,4,3,2,7,7,1,0,1,0,0,0,0
2,2,51,0,3514,10,400,2,1994,11,3,13,0,1,11,1,1,1,0,0,1,4,3,0,7,6,1,0,1,1,0,0,1
2,2,42,0,3515,14,400,3,1994,11,0,2,1,0,11,1,1,0,2,1,2,4,3,2,6,5,1,0,1,3,0,0,2
3,3,28,0,3516,3,400,3,1994,8,4,17,1,0,8,1,1,0,0,0,1,4,3,1,5,4,1,0,1,0,0,0,1
4,4,33,0,3517,13,400,1,1994,6,3,17,1,3,5,1,0,0,2,1,1,4,3,0,5,4,1,0,1,3,0,0,2
4,4,73,0,3518,14,400,3,1994,4,6,17,1,0,4,1,1,0,2,1,1,4,3,2,6,8,1,0,1,2,0,0,2
4,4,28,0,3519,5,400,3,1994,4,0,2,1,0,4,1,0,0,2,1,2,4,3,2,5,4,1,0,1,3,0,0,2
3,4,33,1,3520,11,500,4,1994,4,4,9,1,2,4,1,1,1,4,1,5,4,3,0,6,4,1,0,1,2,2,0,1
4,4,42,0,3521,7,400,2,1994,2,5,13,1,0,2,1,1,1,1,0,0,4,3,0,6,5,1,0,1,0,0,0,0
1,1,47,0,3522,4,400,2,1994,2,4,0,1,4,2,1,1,0,1,0,5,4,3,1,7,6,1,0,1,3,0,0,0
4,2,39,0,3523,15,400,4,1994,1,2,18,1,2,2,1,1,0,1,0,1,4,3,0,7,5,1,0,1,3,0,0,0
2,2,52,0,3524,3,400,1,1994,1,2,17,1,3,1,1,1,0,0,0,1,4,3,0,7,6,1,0,1,0,0,0,1
2,3,48,0,3525,3,400,2,1994,4,0,6,1,1,5,1,1,1,4,1,5,4,3,0,7,6,1,0,1,0,0,0,1
2,4,41,0,3526,4,400,4,1994,1,2,0,1,0,1,1,1,0,1,0,1,4,3,2,7,5,1,0,1,0,0,0,0
2,2,39,0,3527,1,400,3,1994,1,1,13,1,1,1,1,1,1,2,1,2,4,3,2,6,5,1,0,0,1,0,2,2
3,3,32,0,3528,3,400,3,1994,0,0,13,1,0,0,1,0,0,0,0,2,4,3,1,6,4,1,0,1,1,0,0,1
3,3,41,0,3529,6,400,1,1994,0,1,6,0,1,0,0,0,0,0,0,1,4,3,0,6,5,1,0,1,2,3,1,1
3,3,60,0,3530,12,400,2,1994,0,2,5,1,2,0,0,1,0,2,1,3,4,3,1,7,7,1,0,1,0,0,0,2
3,3,28,0,3531,7,400,3,1994,0,0,6,1,0,0,1,1,0,1,0,0,4,3,2,6,4,1,0,1,1,0,0,0
3,5,45,0,3532,4,400,3,1994,0,6,0,1,0,0,1,0,0,6,2,5,4,3,0,6,5,1,0,1,0,0,0,0
2,3,32,0,3533,9,400,4,1994,0,3,13,1,4,0,1,1,0,2,1,1,4,3,3,5,4,1,0,1,0,0,0,2
2,5,58,0,3534,7,400,3,1994,4,1,17,1,1,4,1,1,1,0,0,1,4,3,2,7,7,1,0,1,3,0,0,1
3,3,58,0,3535,6,700,1,1994,11,5,17,1,1,11,1,1,0,2,1,1,4,3,1,7,7,1,0,1,3,0,0,2
3,1,24,0,3536,1,400,2,1994,11,6,6,1,0,0,1,0,1,1,0,1,4,3,2,3,3,1,0,1,0,0,0,0
4,1,29,0,3537,11,400,1,1994,8,2,13,1,1,9,1,1,0,0,0,5,4,3,2,6,4,1,0,1,0,0,0,1
2,2,53,0,3538,15,400,1,1994,8,2,18,1,2,8,1,1,0,2,1,4,4,3,2,7,6,1,0,1,3,0,0,2
5,4,18,0,3539,1,400,2,1994,5,5,13,1,0,7,0,0,0,1,0,1,4,3,0,3,2,1,0,1,3,0,0,0
2,3,61,0,3540,8,400,2,1994,6,0,6,1,1,5,1,1,1,0,0,1,4,3,1,6,7,1,1,1,2,0,0,1
1,1,26,0,3541,4,400,1,1994,6,5,13,1,0,6,1,1,0,6,2,3,4,3,3,6,4,1,0,1,0,0,0,0
3,1,34,0,3542,13,400,4,1994,4,3,0,1,1,6,1,1,0,1,0,5,4,3,2,6,4,1,0,1,2,0,0,0
3,3,37,0,3543,4,400,1,1994,3,2,6,1,2,3,1,1,1,1,0,0,4,3,2,6,5,1,0,1,3,0,0,0
4,1,0,0,3544,3,400,3,1994,1,5,6,1,2,2,1,0,0,1,0,5,4,3,0,0,0,1,0,1,0,0,0,0
4,4,0,0,3545,16,400,2,1994,1,4,6,1,4,1,1,0,0,2,1,5,4,3,2,0,0,1,0,1,0,0,0,2
2,2,33,0,3546,10,400,4,1994,4,5,13,0,1,4,1,1,0,0,0,2,4,3,1,4,4,1,0,1,0,0,0,1
1,3,40,0,3547,14,400,3,1994,3,6,0,1,3,3,1,0,1,0,0,5,4,3,2,2,5,1,0,1,3,0,0,1
1,1,40,0,3548,2,400,1,1994,5,0,6,1,0,6,1,1,0,2,1,1,4,3,3,6,5,1,0,1,0,0,0,2
2,2,65,0,3549,8,400,1,1994,4,0,2,1,2,4,0,1,0,2,1,1,4,3,2,2,7,1,0,1,0,0,0,2
2,3,37,1,3550,16,400,1,1994,4,1,13,1,4,5,1,1,0,1,0,1,4,3,2,6,5,1,0,1,0,1,1,0
4,4,43,0,3551,4,400,1,1994,9,5,18,1,0,9,0,3,0,0,0,4,4,3,0,6,5,1,0,0,0,0,0,1
4,4,35,0,3552,8,400,1,1994,9,5,17,1,0,9,1,1,1,0,0,1,4,3,0,6,4,1,0,1,0,0,0,1
3,4,30,0,3553,13,400,3,1994,9,4,13,1,0,9,1,0,0,2,1,2,4,3,2,5,4,1,0,1,3,0,0,2
3,3,31,0,3554,11,400,1,1994,8,5,5,1,1,8,1,1,0,0,0,3,4,3,2,6,4,1,0,1,3,0,0,1
4,4,50,0,3555,9,400,2,1994,6,1,6,1,1,5,1,1,0,2,1,1,4,3,2,7,6,1,0,1,0,0,0,2
2,3,48,1,3556,5,400,1,1994,4,1,17,1,1,4,1,1,0,1,0,1,4,3,0,6,6,1,0,1,1,0,0,0
2,3,41,1,3557,15,400,2,1994,4,1,17,0,0,4,0,0,0,1,0,0,4,3,2,6,5,1,0,1,2,0,0,0
2,3,61,0,3558,3,400,3,1994,4,1,5,1,2,4,1,1,0,0,0,3,4,3,0,7,7,1,0,1,0,0,0,1
2,2,26,0,3559,2,400,4,1994,1,3,13,1,4,1,0,1,0,1,0,0,4,3,1,6,4,1,0,1,3,0,0,0
2,3,35,0,3560,3,400,2,1994,0,2,13,1,0,0,1,1,0,2,1,3,4,3,2,6,4,1,0,1,0,0,0,2
2,2,44,0,3561,8,400,3,1994,0,1,0,1,4,0,1,1,0,1,0,3,4,3,1,4,5,1,0,1,0,0,0,0
2,3,27,0,3562,2,400,3,1994,0,6,9,0,2,0,1,0,0,0,0,1,4,3,1,6,4,1,0,1,3,0,0,1
2,2,66,0,3563,15,400,3,1994,0,5,9,1,3,0,1,1,1,2,1,2,4,3,0,6,8,1,0,1,3,0,0,2
2,2,68,0,3564,10,400,2,1994,0,0,17,1,3,1,1,1,0,0,0,0,4,3,0,7,8,1,0,1,0,0,0,1
1,3,28,0,3565,5,400,2,1994,0,0,13,1,1,0,1,0,0,0,0,0,4,3,1,5,4,1,0,1,0,0,0,1
1,1,43,0,3566,5,700,1,1994,0,1,9,1,2,0,0,1,1,0,0,5,4,3,1,6,5,1,0,1,0,0,0,1
1,1,36,0,3567,13,400,1,1994,0,1,17,1,1,0,1,1,0,1,0,1,4,3,0,6,5,1,0,1,0,0,0,0
5,2,47,0,3568,4,400,2,1994,11,5,9,1,2,0,1,1,0,2,1,1,4,3,3,6,6,1,0,1,3,0,2,2
5,2,28,0,3569,10,400,4,1994,11,5,6,1,0,0,1,1,0,0,0,1,4,3,2,6,4,1,0,1,1,0,0,1
2,3,72,1,3570,12,400,2,1994,4,2,0,0,2,4,1,1,0,1,0,1,4,3,0,4,8,1,0,1,3,0,0,0
4,1,26,0,3571,10,500,2,1994,11,0,2,1,0,0,1,0,1,2,1,1,4,3,0,6,4,1,0,1,2,2,1,2
4,4,32,0,3572,9,400,2,1994,11,1,13,1,2,0,1,1,0,1,0,1,4,3,2,6,4,1,0,1,1,0,0,0
2,3,31,0,3573,12,400,1,1994,11,1,17,0,0,11,1,0,0,2,1,2,4,3,3,6,4,1,0,1,0,0,0,2
1,2,30,0,3574,1,400,2,1994,11,0,6,1,1,11,1,1,1,0,0,1,4,3,0,6,4,1,0,1,2,0,0,1
1,2,55,0,3575,2,400,2,1994,11,5,6,1,0,0,1,0,0,2,1,1,4,3,3,7,6,1,0,1,3,0,0,2
5,1,43,0,3576,14,400,2,1994,7,2,13,1,3,8,0,1,0,2,1,2,4,3,2,5,5,1,0,1,1,0,0,2
3,3,42,0,3577,10,400,4,1994,7,0,13,1,3,7,1,1,0,0,0,1,4,3,0,4,5,1,0,1,0,0,0,1
5,5,44,0,3578,8,400,1,1994,5,3,13,1,3,6,0,1,0,0,0,1,4,3,2,4,5,1,0,1,3,0,0,1
5,1,44,0,3579,15,400,1,1994,5,4,13,1,0,7,0,0,0,0,0,1,4,3,2,5,5,1,0,1,3,0,0,1
2,2,38,1,3580,5,400,1,1994,4,2,9,1,3,4,1,1,0,1,0,1,4,3,1,6,5,1,0,1,1,0,0,0
1,1,65,0,3581,15,400,1,1994,4,3,2,1,3,4,1,1,0,0,0,1,4,3,0,7,7,1,0,1,0,0,0,1
5,2,45,0,3582,7,400,2,1994,2,2,9,1,3,3,1,1,0,0,0,1,4,3,2,6,5,1,0,1,2,0,0,1
5,1,34,0,3583,1,400,3,1994,2,0,9,0,4,3,1,0,0,0,0,1,4,3,1,6,4,1,0,1,1,0,0,1
1,1,49,0,3584,8,400,4,1994,2,1,2,0,4,2,1,1,0,0,0,2,4,3,0,7,6,1,0,1,0,0,0,1
5,1,76,0,3585,13,400,1,1994,1,0,3,1,1,2,1,1,0,2,1,2,4,3,2,7,8,1,0,1,0,0,0,2
2,3,60,1,3586,7,400,1,1994,4,2,0,1,0,4,1,1,0,6,2,5,4,3,0,7,7,1,0,1,2,0,0,0
1,2,44,0,3587,16,400,1,1994,1,4,13,1,0,1,1,1,1,2,1,1,4,3,2,7,5,1,0,1,1,0,0,2
2,4,0,0,3588,8,400,3,1994,10,4,6,1,4,5,1,0,0,1,0,5,4,3,1,0,0,1,0,1,0,0,0,0
2,3,27,1,3589,16,400,4,1994,4,3,13,0,1,5,1,0,0,1,0,1,4,3,0,5,4,1,0,1,2,0,0,0
2,4,33,0,3590,2,400,1,1994,4,3,0,1,4,5,1,1,1,1,0,2,4,3,0,6,4,1,0,1,0,0,0,0
3,2,48,0,3591,3,400,2,1994,8,3,16,1,2,0,1,1,0,1,0,1,4,3,0,7,6,1,0,1,3,0,0,0
1,4,52,0,3592,7,400,4,1994,11,4,6,1,4,11,1,1,0,0,0,1,4,3,2,7,6,1,0,1,2,3,1,1
2,2,28,0,3593,13,400,4,1994,2,6,6,1,0,2,0,1,0,0,0,1,4,3,3,5,4,1,0,1,0,0,0,1
2,2,45,0,3594,2,400,4,1994,2,6,9,1,0,2,1,1,0,0,0,1,4,3,1,5,5,1,0,1,0,0,0,1
2,2,48,0,3595,11,400,2,1994,2,1,16,1,3,2,1,0,0,1,0,1,4,3,0,7,6,1,0,1,0,0,0,0
2,2,35,0,3596,5,400,2,1994,2,2,2,1,4,2,1,0,1,0,0,1,4,3,2,5,4,1,0,1,0,0,0,1
1,1,29,0,3597,7,400,2,1994,2,0,13,1,0,2,1,1,0,2,1,1,4,3,2,4,4,1,0,1,3,0,0,2
3,3,40,0,3598,14,400,3,1994,1,4,6,1,4,1,1,1,0,2,1,5,4,3,3,5,5,1,0,1,0,0,0,2
2,4,39,1,3599,12,400,3,1994,4,3,17,1,1,4,1,1,0,1,0,0,0,2,2,5,5,1,0,1,1,0,0,0
2,2,52,0,3600,7,400,2,1994,1,0,9,1,0,1,1,1,0,2,1,2,4,3,2,6,6,1,0,1,0,0,0,2
4,4,27,0,3601,2,400,2,1994,10,6,2,0,4,11,1,0,0,2,1,1,4,3,1,5,4,1,0,1,3,0,0,2
3,3,59,0,3602,8,400,4,1994,6,2,13,1,3,5,1,0,0,0,0,1,4,3,2,6,7,1,0,1,3,0,0,1
2,2,53,0,3603,14,400,1,1994,6,4,6,1,0,5,1,1,1,1,0,1,4,3,0,7,6,1,0,1,0,0,0,0
2,3,40,0,3604,2,400,1,1994,6,5,6,1,1,5,0,1,0,2,1,2,4,3,3,6,5,1,0,1,3,0,0,2
3,4,59,0,3605,14,400,2,1994,2,5,17,1,1,2,1,1,1,1,0,1,4,3,2,7,7,1,0,1,0,0,0,0
2,2,48,0,3606,16,400,4,1994,2,3,13,1,3,2,1,1,0,1,0,0,4,3,1,4,6,1,0,1,0,0,0,0
4,4,40,0,3607,13,400,3,1994,1,3,13,1,4,1,1,1,1,0,0,0,4,3,2,7,5,1,0,1,3,0,0,1
3,4,65,0,3608,10,400,2,1994,1,4,5,1,2,1,1,1,0,2,1,2,4,3,1,7,7,1,0,1,0,0,0,2
2,2,41,0,3609,12,400,3,1994,1,3,6,1,3,1,1,1,0,0,0,1,4,3,0,4,5,1,0,1,1,0,2,1
2,2,0,0,3610,9,400,3,1994,1,2,6,1,4,1,1,0,0,2,1,5,4,3,3,0,0,1,0,1,0,0,0,2
2,2,32,0,3611,3,400,4,1994,1,3,6,1,4,1,1,0,0,2,1,1,4,3,3,5,4,1,0,1,3,0,0,2
3,3,33,0,3612,12,400,2,1994,0,1,6,1,1,0,1,0,0,2,1,1,4,3,0,4,4,1,0,1,0,0,0,2
3,4,28,0,3613,3,400,1,1994,0,1,2,1,4,0,1,0,0,0,0,5,4,3,2,5,4,1,0,1,1,3,1,1
2,2,50,1,3614,5,400,1,1994,4,4,13,1,4,4,1,1,0,1,0,1,4,3,0,6,6,1,0,1,2,0,0,0
2,2,33,0,3615,3,400,4,1994,0,4,6,1,4,0,1,0,0,2,1,5,4,3,2,2,4,1,0,1,3,0,0,2
2,2,59,0,3616,3,400,2,1994,0,4,6,1,0,0,1,1,0,0,0,1,4,3,2,7,7,1,0,1,1,0,0,1
1,2,34,0,3617,9,400,2,1994,0,3,6,0,4,0,1,1,0,2,1,1,4,3,0,6,4,1,0,1,3,0,0,2
1,2,48,0,3618,14,400,1,1994,0,2,2,1,5,0,0,1,1,1,0,2,4,3,0,6,6,1,0,1,0,0,0,0
1,2,45,0,3619,2,400,2,1994,0,2,9,1,4,0,1,0,0,0,0,2,4,3,2,7,5,1,0,1,3,0,0,1
5,1,42,0,3620,1,400,1,1994,11,2,17,1,0,0,1,1,1,1,0,1,4,3,2,6,5,1,0,1,2,0,0,0
2,2,35,0,3621,4,400,4,1994,3,1,18,1,2,3,1,1,0,0,0,5,4,3,1,6,4,1,0,1,0,0,0,1
3,4,29,0,3622,1,500,3,1994,2,5,17,1,4,2,1,0,0,0,0,1,4,3,2,6,4,1,0,1,1,2,0,1
1,1,50,0,3623,14,400,1,1994,2,3,9,0,0,2,1,1,0,1,0,1,4,3,1,7,6,1,0,1,0,0,0,0
2,2,41,0,3624,10,400,2,1994,4,4,6,1,5,5,1,1,1,1,0,5,4,3,0,0,5,1,0,1,0,0,0,0
3,4,36,0,3625,14,400,1,1994,1,6,2,1,2,1,1,1,0,1,0,2,4,3,1,7,5,1,0,1,0,0,0,0
3,4,45,0,3626,1,400,3,1994,1,5,9,1,4,1,1,1,1,2,1,1,4,3,1,6,5,1,0,0,1,0,0,2
3,4,50,0,3627,7,400,2,1994,1,5,9,1,0,1,1,1,0,0,0,2,4,3,1,7,6,1,0,1,3,0,0,1
3,3,31,0,3628,4,400,4,1994,1,0,13,1,3,1,0,1,0,1,0,0,4,3,1,4,4,1,0,1,0,0,0,0
5,2,44,0,3629,3,400,3,1994,0,0,13,1,0,1,1,1,1,1,0,1,4,3,2,6,5,1,0,1,2,0,0,0
5,5,35,0,3630,14,400,3,1994,0,4,13,1,4,0,1,1,0,0,0,1,4,3,1,5,4,1,0,1,0,0,0,1
5,2,60,0,3631,4,400,3,1994,0,4,13,1,2,1,1,1,0,2,1,1,4,3,2,7,7,1,0,1,0,0,0,2
2,2,42,0,3632,10,400,3,1994,0,2,15,0,3,0,0,1,0,0,0,2,4,3,0,6,5,1,0,1,2,0,0,1
2,2,38,0,3633,12,400,2,1994,0,1,9,1,2,0,0,1,1,2,1,1,4,3,2,6,5,1,0,1,0,0,0,2
2,2,32,0,3634,10,400,1,1994,0,2,9,1,3,0,1,1,1,2,1,1,4,3,2,5,4,1,0,1,0,3,1,2
2,2,30,0,3635,13,400,2,1994,0,2,6,1,2,0,0,1,0,2,1,1,4,3,1,3,4,1,0,1,1,0,0,2
1,3,34,0,3636,12,400,2,1994,1,6,11,1,3,1,1,0,0,2,1,5,4,3,1,6,4,1,0,1,3,0,0,2
1,2,46,0,3637,8,400,3,1994,1,6,2,1,0,1,1,1,1,2,1,2,4,3,2,7,6,1,0,1,2,0,0,2
4,4,31,0,3638,16,400,1,1994,0,6,9,1,0,0,1,0,0,2,1,2,4,3,3,5,4,1,0,1,3,0,0,2
4,4,29,0,3639,8,400,3,1994,0,4,17,1,1,0,1,1,1,1,0,1,4,3,2,5,4,1,0,1,3,0,0,0
4,1,38,0,3640,4,400,2,1994,0,4,13,0,3,1,1,1,0,1,0,0,4,3,0,5,5,1,0,1,2,0,0,0
2,2,35,0,3641,11,400,3,1994,0,3,6,1,3,0,0,0,0,2,1,1,4,3,1,5,4,1,0,1,0,1,0,2
3,3,33,0,3642,7,400,3,1994,0,5,13,1,2,0,1,1,0,2,1,1,4,3,3,5,4,1,0,1,3,0,0,2
3,3,16,0,3643,5,400,2,1994,0,4,6,1,2,0,1,0,1,4,1,5,4,3,1,2,1,1,0,1,0,0,0,1
5,1,50,0,3644,5,400,2,1994,11,4,6,1,0,0,1,1,0,4,1,5,4,3,1,7,6,1,0,1,0,0,0,1
4,2,50,0,3645,9,400,3,1994,11,4,13,1,3,0,1,1,0,1,0,1,4,3,2,7,6,1,0,1,1,0,0,0
4,1,30,0,3646,5,400,3,1994,11,3,2,1,2,0,1,0,1,1,0,1,4,3,1,5,4,1,0,1,0,0,0,0
2,3,0,0,3647,11,400,1,1994,0,0,6,1,4,0,1,0,0,1,0,5,4,3,2,0,0,1,0,1,0,0,0,0
2,3,37,0,3648,9,400,2,1994,0,0,13,1,2,0,1,1,0,2,1,1,4,3,2,7,5,1,0,1,0,0,0,2
2,2,22,0,3649,16,400,1,1994,0,0,9,1,2,0,1,0,1,4,1,5,4,3,0,4,3,1,0,1,3,0,0,1
3,3,31,1,3650,1,400,1,1994,4,5,13,0,2,4,1,0,0,0,0,2,4,3,2,5,4,1,0,1,3,0,2,1
1,1,26,0,3651,2,400,4,1994,0,6,18,1,0,0,1,0,0,0,0,5,4,3,2,5,4,1,0,1,1,0,0,1
1,1,35,0,3652,5,400,3,1994,0,0,17,1,1,0,0,0,0,2,1,1,4,3,2,4,4,1,0,1,0,0,0,2
5,2,28,0,3653,5,400,2,1994,11,3,13,1,4,0,0,0,0,2,1,1,4,3,1,4,4,1,0,1,1,0,0,2
4,1,34,0,3654,3,400,1,1994,11,0,13,1,1,0,1,1,0,1,0,1,4,3,0,6,4,1,0,1,2,0,0,0
